date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,mortality_rate,case_fatality_rate,vaccination_rate
2021-04-07,Europe,Brazil,783066,307,395065,63,1116059,47941,0.72951,35.45673659,65576225,900441,43231565,28920,4317,2.397740573,81.74645421,353966934,146.4286031,38.5765204,8.199384341,9.138681464,20191.22461,34.78898264,651.7612113,11.77859817,0.5045104754899331,0.20521172638436483,0.0025438562574887293
2020-03-04,North America,UK,9943231,7737,330322,966,97539073,42756,0.207072175,249.9539783,14922527,67594543,16048029,55134,9611,1.400551313,3.353393899,858788789,547.2335851,27.43191012,18.14839102,17.0514811,57927.83247,10.85645177,449.1195191,16.16270218,0.03322079110904695,0.12485459480418767,0.07870915860314054
2021-04-15,South America,Russia,4899856,3359,198208,937,86542045,70258,0.377035497,436.9618397,49208342,3151986,53889690,40761,838,2.360229799,72.95772316,1333197307,686.8060062,44.80416939,5.442869303,5.51708156,51952.8053,14.56063271,307.460987,9.823589206,0.04045180103252014,0.27895206906817505,0.002364230698224775
2021-05-07,North America,India,6240779,3176,191812,559,89225968,80730,0.008058289,163.4233486,62686128,70794334,31788493,51944,8461,2.258515078,5.650758686,1103641877,92.76274927,21.84424481,5.373792824,18.42910308,43990.02235,8.261610783,455.3705357,10.0222685,0.030735265581428216,0.17600755667506296,0.06414611068622943
2021-06-25,Asia,France,4055957,1251,112255,713,93368612,92167,0.758637584,64.14105347,96757959,77632230,11079724,31027,13922,2.157220776,59.18572387,381214759,930.3008486,48.57524467,20.83965664,8.120357701,62997.4075,46.05719995,144.0266539,4.06956461,0.027676575466653124,0.5699440447641887,0.2036443452599903
2022-06-21,Europe,France,6617488,5366,86322,497,72030715,27912,0.625886644,34.22312746,64886001,32950699,6093294,96016,4827,1.67661777,77.3558472,1051643830,524.908675,21.41771601,8.355606635,5.596117351,60428.30689,26.09117326,604.7836163,15.11132716,0.013044526865783512,0.09262020126723816,0.03133256532299533
2020-06-07,Europe,UK,597897,1517,306709,848,88350801,82702,0.817823325,223.7501363,97346798,28628665,13995978,72922,12903,0.703111772,23.10729293,242384300,649.0028431,27.23339805,23.37579985,17.58641278,16648.62443,48.8080576,416.12488,1.069405587,0.5129796603762855,0.5589980224126566,0.11811270366933832
2020-10-13,North America,UK,3941237,6226,413399,925,3473108,50659,0.455610788,82.01087231,99957038,31543745,21325818,21480,19887,1.147822899,19.59469476,170685103,186.4603206,33.92554178,13.51792324,7.070875062,61629.34465,22.46609257,728.763953,9.07292659,0.10489067264922156,0.1485705107613235,0.18480666704697715
2020-06-11,North America,Russia,9161408,5305,1132,916,72035097,46840,0.799740644,173.0520144,70554788,63397489,69564471,37624,14400,1.707172419,28.91781271,1075074589,271.7903431,42.6817366,22.47304709,17.33772755,26808.74893,27.63615856,746.2752165,4.578176732,0.00012356179312175597,0.17266729500471253,0.0589703167098111
2021-01-01,Europe,France,2042999,9570,169331,59,58855863,81512,0.647582544,409.989904,25994268,9773007,25009717,69191,2075,0.526911617,69.9613275,876453708,129.7912045,48.53338153,13.35527168,8.036494859,30792.42917,39.4646961,187.8533673,15.64918857,0.08288354521955224,0.006165099268547545,0.011150625424702978
2020-07-02,Asia,UK,3659985,5869,227684,396,62803165,38623,0.003612933,192.0236914,28584612,11623964,19478868,90404,17696,0.585261827,25.48265866,6323075,271.3587346,32.84127294,15.6046001,18.87569289,68090.93471,39.86118299,797.2776911,13.79443585,0.06220899812430925,0.0674731640824672,1.8383403644587484
2020-06-18,North America,UK,1902897,8039,325812,256,10176568,63303,0.253694295,304.9354591,92087589,46054090,3938165,49028,16279,1.855326764,50.17699952,857851050,497.4727976,42.71930281,11.33028323,6.724319877,53431.32867,11.55747961,778.8757602,14.42860549,0.17121893617994038,0.031844756810548575,0.053685415434299465
2020-08-26,North America,India,8019213,4891,259427,576,64071293,46062,0.493891352,251.0800279,37401052,71316803,57874158,96665,14190,2.276405703,13.44661002,647206234,835.2933035,41.81487663,18.16152836,4.184049848,23182.53085,14.41414331,538.9919893,3.822979828,0.032350680796232746,0.11776732774483746,0.11019177389443996
2022-09-27,Europe,Japan,3576511,4992,431779,238,72877940,56690,0.61868735,359.2666465,92764542,45102177,36484992,53445,18668,2.210326259,46.1195604,426075570,538.3861809,37.13506686,11.36402332,18.92102978,45706.88639,4.890341877,677.8133708,13.7074674,0.12072631679309807,0.04767628205128205,0.1058548768707861
2022-08-05,Europe,USA,1163950,1961,485443,800,39050611,77582,0.065590865,78.08247949,40286763,73418861,24097525,81999,15084,0.836290553,62.47284743,183650535,252.0189622,40.72757528,9.463401957,5.815637618,38213.3792,40.27322508,112.9058857,14.12698049,0.41706516602946864,0.407955124936257,0.39977482777275875
2022-04-24,Asia,France,549148,2863,108835,37,68266792,98980,0.705079928,460.2205182,95510276,66118310,60835212,95616,12533,2.322466905,7.181892665,1133305993,54.17486414,21.14200049,6.620946239,19.05025321,9045.623356,39.69307608,779.2698778,1.050104609,0.1981888306977354,0.012923506811037374,0.05834109270434256
2021-12-30,Asia,Japan,2773707,6603,142003,24,87128775,23634,0.543536098,321.8163988,50214579,48401895,65028574,45192,14723,1.892604401,81.5423293,904621355,625.7501375,33.24732203,6.153386957,17.00761495,62254.91132,4.062940408,419.4197485,7.034416323,0.05119610687069687,0.003634711494775102,0.053505143044075054
2021-11-04,Europe,USA,5068002,4567,258228,409,56975237,4090,0.525779307,135.4768658,15428903,36921286,16655028,69844,15264,1.932651909,93.74359188,620312731,425.9582984,43.57582082,11.11948706,4.392731625,57709.82237,12.87162953,736.7901557,2.658475444,0.05095262393345543,0.08955550689730676,0.059520438892942854
2021-06-01,North America,France,2773939,6513,73169,460,16289007,45266,0.292045558,61.62685407,92841610,49412694,48434142,18246,16246,1.108082401,19.35477591,956413588,984.5103281,34.22663435,19.7294669,10.56729838,54662.01463,22.4933505,369.587399,13.94649042,0.026377292362953907,0.07062797481959159,0.051664567107760496
2021-01-28,Europe,France,1935740,4005,260529,570,31442685,30008,0.594823099,74.86278207,67862861,68050924,15788953,33386,14601,1.931993551,75.94327457,79825843,781.9622866,46.20513753,9.112401327,4.247794188,39581.58374,27.08894718,651.7235274,5.030064726,0.13458883941025138,0.14232209737827714,0.852492393973215
2020-01-28,Europe,France,3434955,9114,443855,987,79804665,87643,0.02749289,391.3314634,49640695,15179722,51378976,50111,19192,1.919544555,31.34666624,712783498,810.2791911,45.0091363,10.984549,8.606371598,16237.78338,26.12721095,392.5621002,6.028526989,0.1292171222039299,0.10829493087557604,0.02129639931703357
2021-10-19,Asia,Japan,4936710,183,253608,416,29342377,58704,0.064700331,294.0550267,92349680,25531413,25847249,77006,8995,1.689331051,67.67246207,315945268,22.11267265,45.90338091,23.10342837,8.97555233,61988.82602,49.15376438,353.8946302,2.488252434,0.05137186506803114,2.273224043715847,0.08080960718803992
2020-04-16,South America,USA,5155872,7755,234385,356,46400407,62866,0.733870087,190.3791454,73673833,30629353,20299834,48260,14563,1.214576807,30.66774053,688429859,780.0173796,23.89990057,17.78314992,13.19376662,25354.62941,38.20627249,762.7430619,10.19232664,0.0454598174663762,0.04590586718246293,0.04449161029199345
2022-12-26,Asia,USA,3177326,3358,189973,382,80004243,8382,0.321891343,166.4504231,10695586,38667075,57984862,40882,11934,2.122028875,86.23431329,874003602,202.6671776,27.32423374,23.39444779,19.59022465,2388.150139,5.659391111,589.3780737,1.62762338,0.05979021353175595,0.11375818939845146,0.0442413222457177
2020-09-22,Europe,Italy,1554510,6615,100417,808,32421104,47774,0.346967076,427.8790022,95769260,32950717,16667101,59557,12675,2.375035876,34.71080854,320985678,589.9379136,20.8879182,23.22452068,5.885978482,68742.41826,14.6751189,688.0567633,17.06625204,0.06459720426372298,0.12214663643235071,0.10265478885322728
2022-03-24,Europe,Brazil,3763122,9590,1044,157,90530589,74570,0.208385203,437.3812619,72978992,25864469,47436902,60918,6521,2.23977685,84.88306981,525033004,452.9473566,49.48402181,6.26821365,8.595566401,60419.84014,17.27136183,480.3506962,1.50095476,0.00027742921967451495,0.016371220020855056,0.04926255835909318
2022-01-31,North America,France,4421590,6797,177763,568,95467521,74062,0.445620692,290.6310192,63975546,58719882,22612500,12188,6355,0.985958388,76.61425719,986411067,575.8878121,27.08414418,24.1001865,12.9807424,43964.94453,15.75740337,742.8441216,2.171154189,0.040203410990164175,0.08356627924084155,0.05952881507968726
2021-01-25,North America,USA,2534937,8728,231807,432,74873276,89609,0.051993431,262.2720328,43152418,9350996,61958064,10669,4771,1.391347658,19.63239125,721364806,142.1090941,31.01280003,6.023559181,5.91415454,1856.09262,39.29728282,617.9723198,13.16772603,0.09144487614485093,0.04949587534372136,0.012962922396854499
2021-01-07,Europe,India,812461,7678,24363,47,37882693,46698,0.300363224,408.224021,2493033,4163960,48738895,11443,2696,1.184828705,15.6953081,973855373,462.3227646,28.24779342,23.51237835,15.08206426,16712.40795,18.02806327,150.5173555,18.42173694,0.02998667012939698,0.006121385777546236,0.004275747832219436
2022-04-23,Europe,Canada,4427036,5698,308838,327,67108171,1110,0.527123922,374.6675899,31366107,28817639,586566,19629,12458,1.9149591,77.96558847,701368616,46.57523909,21.19380869,15.93466873,9.86221517,32191.44227,24.62133595,636.8095349,17.95030156,0.06976179999439806,0.05738855738855739,0.0410877224081552
2020-04-21,Europe,Russia,1718224,1273,394798,432,98568193,81981,0.465631922,200.1625917,89297735,64372456,66695125,26954,13463,2.162980675,39.03032541,1221831605,50.58935468,27.83774029,15.66379166,19.14272903,44337.8597,26.67270839,113.097327,2.588979709,0.22977097281844508,0.33935585231736054,0.05268521106883628
2020-01-11,North America,Italy,2710626,6653,473126,430,71881737,386,0.999669643,41.36934238,31916447,1184169,34504390,7235,5796,0.931592265,94.93931693,315308762,661.1607495,22.94586999,19.26528125,13.70780607,49862.66166,13.52118366,680.3482454,6.480487711,0.17454492061981255,0.06463249661806704,0.0037555854537274164
2021-08-08,Europe,USA,9312652,1096,460060,55,91532527,58513,0.388764652,384.2500537,61344380,69269282,57783617,75450,808,2.394551071,94.29482647,165474040,952.1813897,31.82849259,22.58422542,9.172372091,55390.81615,16.13478984,332.3062365,10.89970028,0.049401609767013736,0.05018248175182482,0.4186111730879357
2022-07-23,Europe,Italy,7906166,9497,283445,576,28379249,84120,0.386999059,84.35051447,44506438,70236600,58338317,50313,10343,1.854658267,69.34806306,1150262271,779.6189895,49.00472355,17.34009111,15.23104306,39340.60387,38.99987844,518.7993207,1.505851035,0.035851131888705604,0.06065073181004528,0.0610613785836326
2022-06-03,South America,Brazil,7310108,9107,336473,267,68194974,99987,0.503581777,8.188453239,49171750,6474056,46374343,42849,3293,0.936895743,50.05803397,275707300,474.4642228,40.94787116,13.50799708,17.25882783,46276.65652,43.3341482,624.5639128,11.0442097,0.046028458129483175,0.029318106950697267,0.023481627073349165
2021-12-16,North America,Italy,9775260,8002,1620,68,76640082,47801,0.19030311,421.6513376,76828079,47692620,54362332,51192,9497,1.242189223,19.49673078,859986927,65.31203269,41.20702369,7.23778686,16.60815599,56975.74618,1.854005135,545.875473,9.507547176,0.0001657244922385696,0.00849787553111722,0.05545737790035034
2020-11-20,Asia,France,6440010,4247,324368,727,40953561,96085,0.876304423,289.1269227,46813530,43434437,14222187,94083,3459,0.709213716,88.23927364,451951934,54.56994796,33.595278,20.78418612,7.4669947,50669.05041,30.25772802,570.6591619,12.17980892,0.050367623652758306,0.17117965622792558,0.09610410694691264
2020-12-13,South America,India,8674163,9220,449871,901,10773941,71857,0.572267789,445.8330178,22943780,45026691,22228358,11593,18803,1.69413797,8.199795434,1195302632,166.3133385,44.33912032,7.565869849,10.08871699,66882.05092,31.67177559,724.8660204,18.48598279,0.05186333251980623,0.09772234273318872,0.0376696995343017
2021-09-29,North America,Japan,444191,5314,95419,600,56048222,89976,0.192107639,242.2940416,78427835,16677180,4385445,40928,4224,0.838383046,37.03512768,728814941,976.0523989,47.24852501,19.52731722,10.68702024,61350.56713,36.86546008,361.7803881,6.217766809,0.21481524839539748,0.11290929619872037,0.022882598944963178
2022-11-23,Europe,India,1502337,3354,168606,448,48787062,31566,0.793441591,463.2405504,10815999,8044665,59311276,27885,7571,1.886179876,31.92195105,818915089,404.6744558,48.84650018,15.55849892,9.602517667,12685.92817,34.69233866,483.0016049,13.14283433,0.11222914698899115,0.13357185450208706,0.009823564259664044
2022-04-16,Europe,Canada,3486669,270,382194,792,56239160,32521,0.034332171,176.985874,21689168,73813538,39307947,54801,14171,1.974493486,95.84288292,1082974018,844.973219,22.96970668,12.7167185,8.284680909,66371.91974,43.87122456,222.450093,9.166814383,0.10961579662422788,2.933333333333333,0.06815817994998288
2020-02-09,North America,Canada,9309205,1186,496712,256,60280540,23798,0.982564201,362.2610012,13017033,21282104,48677199,9291,15323,1.458669637,11.81159265,799165540,708.0910146,46.38932026,17.25972773,15.79671259,15088.14349,3.923615613,427.2801575,9.267445762,0.05335708043812549,0.21585160202360876,0.02663040751231591
2020-02-13,Europe,Brazil,3722946,6305,432606,671,66059129,13565,0.865149335,150.4932546,81465219,49191398,22454496,44978,19908,0.687633542,89.01499966,695019357,609.3743726,26.75248651,20.44712172,3.207812138,69397.20121,19.41861193,205.0254596,13.29815664,0.11619991264982087,0.10642347343378271,0.07077701866079106
2020-08-29,Europe,Japan,7064400,2398,202701,489,17752903,23027,0.579639456,0.581832164,64090646,73109130,56384358,56470,6751,1.72174638,45.64346321,648437365,948.3478505,31.91800706,23.82279237,7.990251891,49391.7384,39.10447241,543.5098823,19.07539151,0.028693307287243078,0.20391993327773145,0.112746633593516
2020-11-14,Europe,Germany,9874813,6995,318000,745,41256781,97631,0.111295663,189.8722673,51960580,7530620,18429986,64107,9717,1.244410504,4.749890862,1356342292,238.1074549,30.36431584,10.29393766,5.407493369,44299.67714,42.3290006,326.9759734,17.39759861,0.03220314146708399,0.10650464617583988,0.005552153054886827
2021-11-02,Europe,Brazil,224695,7299,180324,642,5841445,5631,0.215272773,368.8827566,72632001,17642572,32534373,69668,15411,2.399294942,72.88663525,1259350960,460.3407658,40.2539012,23.9426032,5.18907837,23378.27156,13.23842191,701.3101364,13.15092646,0.802527871114177,0.08795725441841348,0.014009257594086402
2020-06-09,North America,Canada,3441628,4182,317953,48,61798421,89865,0.27943517,75.01208972,29665133,26792653,33910971,97219,6237,1.526411413,10.08792623,846016787,866.075736,37.93773621,24.21896092,7.708297337,10184.41922,29.2642022,340.504341,9.76922369,0.0923844761839455,0.011477761836441894,0.0316691741957125
2022-10-18,Asia,Japan,9490452,9903,22259,658,58725950,56878,0.241031738,252.4010166,7156375,55069931,22831092,844,9791,0.644532138,23.70040783,118807075,556.2436946,23.27314624,21.27261029,15.95660255,9705.938135,9.038250774,300.7837245,9.055849917,0.002345409891962996,0.06644451176411188,0.4635240030949335
2022-09-08,Asia,Canada,7552975,2230,20655,315,79657546,45206,0.49752001,106.1607424,39609361,65555201,36563586,54929,9236,1.772098166,79.9728835,1050117795,253.9806882,43.48467889,22.6287435,19.48017177,60793.68829,42.54471749,443.8895575,15.95552531,0.002734684015239028,0.1412556053811659,0.06242652139801135
2021-04-28,South America,Brazil,8123236,6511,426221,412,69789454,58582,0.94456037,37.31206071,60653594,74029959,39571317,31869,10345,2.058707405,15.4732009,76531860,216.8272527,33.18936205,18.84855027,11.74851393,30838.48739,36.52150745,222.7300947,5.146192991,0.05246936073259474,0.06327753033328214,0.9673090265936304
2021-07-04,Europe,India,7761850,128,424845,433,28904310,58334,0.444172585,308.725991,48630295,37745045,1946562,97052,14159,0.821005619,32.54700432,1367880980,755.352191,20.0666553,5.781944399,8.762520899,39629.77812,11.10325395,242.6642895,12.16566434,0.05473501806914589,3.3828125,0.027593807905714137
2022-03-25,Europe,UK,9799314,9461,416826,1,38295580,72323,0.661564568,475.9838112,46359580,38199572,14569965,34411,5319,1.398114729,36.09982898,187965767,22.66100531,32.43509801,16.50157089,17.09589793,65296.69143,31.18865764,648.2022528,10.5941216,0.04253624284312147,0.00010569707219110031,0.20322621831452958
2021-05-11,Europe,Japan,3340216,3672,450400,840,99140518,53619,0.688583206,155.3521094,56911498,37993372,10061662,59677,18251,1.986393906,58.88025688,715966462,915.0501566,35.48994727,19.94409126,4.14075823,18619.47463,25.4660188,448.0577819,13.33771765,0.13484157910745892,0.22875816993464052,0.053065854361206095
2021-01-21,South America,India,3833284,9793,21602,951,76172739,26875,0.871580725,290.3229002,31360634,75048036,42936840,34031,1375,0.540987231,78.99332968,540868351,28.23380823,22.06624056,23.83406269,4.583855012,53711.68649,12.94133656,244.4393609,4.560999529,0.005635376872676274,0.09711018074134586,0.13875471889091917
2021-08-21,Europe,UK,1847865,4765,348089,144,78368311,24514,0.033821288,476.8016839,45216383,846677,33179204,35702,8130,0.557939592,23.0811261,1118111548,634.6791564,24.53405778,16.40903694,8.871227351,33462.06857,44.65613007,122.0659651,14.21938725,0.18837360954398724,0.030220356768100736,0.0007572384003317708
2022-04-28,Europe,Japan,7586725,3970,142182,955,18815991,22580,0.404330059,325.241675,78745455,5088889,5395995,22523,6992,1.853824134,20.57829194,1095087216,608.7004818,49.80716514,20.88401357,10.62294449,15680.07148,7.391964885,426.5342203,12.91299609,0.018740892809479718,0.24055415617128464,0.004647017082884109
2022-09-07,Europe,India,9308092,7545,399289,365,93503823,85827,0.784735114,336.5566512,92073076,9676505,970638,98519,13850,1.950252997,22.19025936,1006725304,582.6270395,46.13586206,19.10077435,16.56324378,59855.04596,23.37299013,619.8410913,4.422776308,0.04289697609348941,0.04837640821736249,0.009611862303999463
2020-06-04,Europe,Brazil,4897954,5552,362990,419,52319021,4288,0.814867015,89.46425578,43228291,71462474,46489968,4776,19700,2.191738875,38.16118742,790777446,479.5996204,23.99982258,10.61605777,18.72948697,47916.49297,29.13991423,345.8330449,9.542812097,0.07411053676698474,0.07546829971181557,0.09036989403463588
2021-08-06,Asia,Canada,4017136,627,342962,572,14595753,6734,0.927332615,246.3048394,98655520,79925484,6393306,61001,13235,1.299199632,53.51031626,66228133,853.9060294,37.40928199,8.094561503,12.03170109,7549.596098,41.17728232,273.5749888,13.89376774,0.08537475455150137,0.9122807017543859,1.206820732814558
2022-05-14,Asia,Russia,344855,6589,403411,784,21596276,83000,0.70279436,183.5413735,59254477,42351954,30397161,18724,17982,1.27955333,1.344495446,441857353,662.7395416,31.37729892,20.01810657,11.42595938,38381.24647,7.508995618,377.4656923,18.13048112,1.1697989009873715,0.11898618910305053,0.09584983414319236
2022-08-17,North America,Canada,5750283,2044,1537,560,89722850,39008,0.245153946,235.4784262,27832311,43694585,27655994,56858,4949,1.604735945,78.02975854,456613448,784.0436587,36.31221226,9.675367224,6.621187324,59771.7058,30.45873041,771.3906813,3.319892936,0.0002672911924508759,0.273972602739726,0.09569272475741888
2022-06-12,Europe,USA,1074961,2341,410354,843,29251312,49349,0.505665743,400.4132882,8917033,53756068,30179824,14100,6572,2.01465391,92.67161846,1228627140,124.3665879,34.11605581,9.893831093,10.67008624,5618.501767,0.327987195,396.2134658,1.166048947,0.3817385002804753,0.3601025202904742,0.043752955025883604
2020-01-23,Europe,Brazil,4625678,5884,437544,443,59745702,7814,0.032345288,230.3494939,75246751,73309005,36329013,42467,13730,1.781984394,84.35195577,413358794,59.39965108,21.44446775,17.87892477,18.70195193,29722.96101,41.12906571,281.7466613,4.137929003,0.09459024168997496,0.07528891910265126,0.177349571520184
2022-11-27,Asia,France,2377935,8185,256210,915,49777929,43154,0.646928341,31.42533913,89743099,8644252,8897475,51242,12589,1.154646608,3.718451173,723725161,38.24322384,29.46260933,20.78136928,9.679292117,56559.79847,11.73662246,498.469778,19.79620096,0.10774474491523107,0.1117898594990837,0.011944108711179657
2020-08-15,Europe,Japan,1134106,249,177274,433,69723320,7851,0.554295212,452.7708306,64521906,34143954,3778857,60722,17022,1.193094513,52.45046897,654780047,155.7339256,23.76561746,16.64664186,6.581602293,60226.65233,36.0457657,667.5206192,15.59903489,0.15631166751608755,1.7389558232931728,0.05214568488523292
2020-12-02,North America,Canada,8296877,2925,171236,642,7215554,1600,0.666836281,272.4079437,73837692,61884324,66131308,99420,4166,2.026009871,81.40271113,1301501759,670.3378114,34.66904277,22.69966308,8.734015496,54500.03157,30.09388946,115.6326086,12.67301136,0.020638608960937953,0.2194871794871795,0.047548398280727946
2022-04-08,Europe,Brazil,2474968,5043,388689,554,62393732,56614,0.930140553,462.2471793,35441923,24988375,15925824,79468,10114,1.569293324,34.41144686,367116499,499.0815382,47.2195016,9.228865385,11.74810841,22093.96068,2.506369148,490.6711804,3.527248276,0.15704809112683477,0.10985524489391235,0.06806660846915519
2020-04-07,Europe,USA,6166160,974,89743,56,71376524,72402,0.687276612,286.177256,69204180,74115447,961896,21718,645,0.695952351,89.70373779,801344242,754.7297336,49.86598318,10.04828859,13.17594552,35978.13968,9.161500804,685.4186879,8.904871136,0.014554114716452378,0.057494866529774126,0.0924888994210805
2021-06-07,Asia,France,5672540,9517,447875,561,56416658,3692,0.32044993,34.81815799,19695554,33174959,54132729,46014,5884,0.805989908,88.68796785,1329795865,199.8130334,48.32759205,17.73911008,10.35130795,52148.18039,13.38703479,250.9366294,14.58953849,0.07895493024288942,0.05894714721025533,0.02494740724735221
2022-01-30,North America,France,5644807,7192,86155,963,73661245,58027,0.198736664,276.4346968,56528344,6494290,1310645,19640,12461,2.202380752,14.17045208,202445373,373.2934116,49.57091375,21.58736369,15.89511505,11528.55495,44.3363844,745.1780857,18.02179908,0.015262700744241567,0.1338987764182425,0.03207922168712643
2021-06-13,North America,Brazil,5972558,9175,442908,976,16617818,20373,0.854636207,287.8694662,8936259,55128494,39005942,60312,16473,2.497606863,49.36307701,334963854,889.6125731,20.45738947,15.78703603,12.9357075,42054.84566,24.04016943,504.3869347,8.25464184,0.0741571701773344,0.10637602179836513,0.16458042663910835
2020-07-28,North America,Italy,2442266,9080,382342,177,94618542,98636,0.194332143,107.1699397,29115069,29994608,23540084,19560,14703,1.171365811,2.566748274,431088870,936.3574006,41.88340935,5.207631466,14.30581828,50705.78704,45.67516091,461.7085062,19.99410767,0.1565521527958052,0.01949339207048458,0.069578711229543
2022-01-19,Europe,USA,4437677,2672,418061,292,12616087,62805,0.161609581,235.5145421,31958446,40033932,26763732,6380,15136,1.273403323,28.18596078,1159390375,922.5118634,28.18846431,18.53886258,17.66962172,59649.43899,2.372495027,774.5630622,3.654991834,0.09420717190548118,0.1092814371257485,0.034530157282011247
2022-04-29,North America,UK,9607366,7279,89846,45,99895539,80383,0.206612081,229.7207559,54605903,74736570,13060515,47756,11470,0.80897605,81.1872838,1182032239,820.1219938,45.96853935,21.27164866,17.71670569,8705.348946,0.328193686,190.7562006,8.351782499,0.00935178278833137,0.006182167880203325,0.06322718411066959
2022-03-03,Europe,Japan,5241218,7531,234507,169,57060478,14507,0.508840848,311.4380745,88865722,8971899,42772281,94365,15421,0.971426168,97.51406057,1344195095,691.3535198,44.41200472,10.53087256,6.459641309,23747.55393,47.41233104,618.0988163,17.63255172,0.04474284412516327,0.022440578940379763,0.006674551211630481
2020-04-08,Asia,India,5150635,9518,292706,270,59554486,62931,0.124187443,129.8070493,91618181,29752775,69894675,29579,550,1.349259692,91.33232564,1117126491,914.5411151,32.71023728,6.083964578,13.59686066,38374.12249,36.19584534,672.9999035,13.34839658,0.05682910942048893,0.02836730405547384,0.026633308975930463
2022-03-23,Europe,Brazil,5481140,8662,290180,416,16586982,75499,0.938118331,290.874209,90496094,76271093,44248027,95736,5224,1.068779289,4.25803698,486784920,717.0397759,34.19782025,15.35903956,15.18289464,49372.92609,39.16583991,441.9895621,16.40747037,0.05294154135818461,0.04802586007850381,0.15668335206439837
2022-11-11,Europe,Japan,7214615,1987,191824,847,73034080,71642,0.966253707,120.4760213,65653159,34781112,10524263,85265,13550,1.902849709,92.67305251,136254090,954.3968862,27.95275007,5.843104407,5.479500205,51372.50439,45.79028071,104.532974,18.24818364,0.02658825176395414,0.42627075993960745,0.2552665538333565
2020-12-15,North America,India,8010643,90,336377,138,77265524,72869,0.973801853,223.2226361,18003916,21864790,33187198,28537,5581,1.575698883,82.26481768,367635744,34.54044872,28.66412109,13.32033488,17.32708723,18474.883,49.22693461,467.0355543,10.63901151,0.04199126087631168,1.5333333333333334,0.05947405919267741
2022-03-22,Europe,Italy,4981262,8721,83049,246,4705863,97449,0.039124805,61.35284967,79724467,46078100,24375664,89661,9435,2.144594257,86.77025168,555001187,922.425665,49.4352327,5.356356889,6.067987654,1957.486229,4.885608396,207.4583502,5.460195867,0.016672281040427103,0.0282077743378053,0.08302342603818612
2021-04-14,Asia,Germany,4525208,4059,239647,147,57684884,96819,0.946197526,18.65027393,79632899,16079057,6130761,5655,3479,1.949049835,91.48267753,690223237,560.1831308,46.66558666,9.499334458,16.5877502,48873.37148,7.914567206,493.7993652,14.1804312,0.05295822866042842,0.03621581670362158,0.023295444340422865
2020-05-20,Asia,Canada,5290717,2773,330825,229,78568793,39423,0.997414933,160.293653,98783396,26930287,61277452,59451,9137,0.756201224,48.81799175,1073243050,120.6797743,25.75606916,12.77644904,5.744917863,63729.71383,9.428672448,617.033033,11.70611401,0.06252933203571463,0.08258204111071042,0.025092440151371118
2021-07-02,Asia,Germany,518349,9878,289962,791,21218984,95351,0.942429109,137.2858753,14210473,8645261,50224456,67984,6091,0.746777931,21.12182938,145644285,222.762157,28.26574034,7.234117795,15.61023513,56028.67611,40.92088294,471.7500009,15.68033489,0.5593953108812788,0.0800769386515489,0.059358738312320324
2022-01-08,Europe,USA,2881990,8383,423760,636,15532310,86120,0.670938906,203.467956,83758052,16540623,33390362,79721,2633,2.291297277,2.102408687,944431127,853.6376911,23.25943979,7.28311808,5.518515641,43950.16111,17.77749566,541.5614073,10.72256134,0.1470372902057259,0.07586782774663009,0.017513847783206325
2020-10-28,North America,India,797968,7409,324676,703,72386337,90918,0.701230152,480.99131,82054955,29141527,12328327,17211,6790,2.139022479,2.354827071,604867109,511.0557853,49.66612349,21.54123481,9.440098285,68452.3604,29.66357236,172.7618782,16.411116,0.40687847131714555,0.09488459981104062,0.048178395826776556
2022-08-01,Europe,UK,7892861,4440,471852,373,63875028,66600,0.12225294,261.1146474,24673248,11947056,25808867,22280,3501,1.435834646,64.25114228,131069609,982.9895463,47.21629552,5.828477335,5.439774269,30885.05769,42.7610956,167.9320088,18.13833204,0.05978212463135991,0.08400900900900901,0.09115046646702059
2020-11-18,Europe,France,8467691,7347,319849,79,56832364,41848,0.874297077,276.5883531,46250999,73285619,48940226,33971,889,0.76072827,33.72800893,247667333,126.3557984,36.56293961,18.77932497,7.602156638,37228.43282,34.15799199,695.65853,15.24207751,0.03777287102233655,0.010752688172043012,0.2959034528788663
2021-09-16,Europe,Brazil,6211411,1008,20104,605,116064,6820,0.059639585,470.8005194,88888361,64538399,2839587,6798,8765,2.297152581,49.58966523,567299145,418.3784293,40.78679312,21.28964099,19.73675122,1847.786713,3.270769699,134.5309026,15.12944792,0.0032366236914607646,0.6001984126984127,0.11376431565043166
2022-12-01,Europe,India,2655971,3783,386480,737,44094557,8512,0.317730547,460.5735688,76569316,31674698,11613076,17228,14197,0.961401115,13.13351771,256155413,338.5556986,42.43840819,7.614447083,4.830486153,66270.64404,22.28369284,299.0099747,12.15659748,0.14551363700883782,0.19481892677768967,0.12365422080695987
